order_id,customer_id,order_date,region,category,items,order_value
2372,7c12d198-50c1-48f7-a764-28c4197fa0fd,2025-03-07,South,Clothing,7,50.95
2373,168885c2-8814-4bde-98db-f732dde4d194,2025-01-25,East,Electronics,2,129.58
2374,f77fa3a7-802a-46eb-b2e9-7c2d2fb90ccf,2025-02-23,East,Toys,3,34.72
2375,b6646199-ed25-459e-8f89-37fa753e9662,2025-02-02,South,Electronics,5,101.52
2376,ec19e4eb-3f55-4740-8a2d-36a605804493,2025-02-05,North,Clothing,4,55.97
2377,7d6c3d2a-5564-41d3-8e0f-bae18787c3f4,2025-01-14,East,Electronics,3,147.51
2378,04b40ac9-2831-4f0d-be90-63fb64b5d9a5,2025-03-06,North,Sports,1,96.85
2379,5afa0fb3-5a16-49d9-af2f-077358c69158,2025-03-21,West,Sports,6,77.3
2380,fef97d57-3c77-4a4a-8d65-4036a00f230b,2025-02-23,South,Clothing,1,57.94
2381,469ff562-8052-4405-ba84-bb5ffa6e3743,2025-02-21,East,Clothing,2,64.56
2382,41f74651-a033-4dad-8fdf-de19cfd835fc,2025-01-03,West,Toys,3,44.75
2383,fffcd743-e3f1-4406-a31d-9c8be0f0fe79,2025-02-10,West,Electronics,3,119.4
2384,f1b2f143-078b-43a9-bd88-565ad09a934b,2025-01-06,South,Home,5,86.61
2385,39bfc9b6-47ba-48aa-b2f9-4b2c8e10814f,2025-01-25,North,Electronics,4,123.12
2386,6491982b-e5ad-481d-977f-4c1626d658fb,2025-01-13,East,Toys,3,35.26
2387,bada0c94-1679-4be0-a323-8416a82cae18,2025-01-08,South,Home,3,62.07
2388,ad9112c5-f5ea-4128-854d-c3bf61d85365,2025-01-21,North,Sports,2,63.1
2389,afbffde4-a022-4155-9f69-5d179cc96aed,2025-03-09,West,Clothing,2,71.99
2390,92a97acd-3d88-4938-aad6-5b8c3a38b844,2025-01-25,North,Electronics,2,119.53
2391,4ff85111-f875-4fd4-ad2c-cf42271a919f,2025-03-20,North,Electronics,7,124.5
2392,72fcc072-544c-4132-9af9-7493e8e46b31,2025-03-09,North,Home,1,75.75
2393,a7087280-34ee-4b67-a1bb-d1838acfd4d6,2025-02-14,East,Home,4,64.11
2394,af1dcfb8-8a96-4a11-94be-6d9f2379c05f,2025-03-01,East,Electronics,5,116.42
2395,235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,2025-01-12,South,Electronics,4,104.66
2396,e60d7a94-b483-4162-b043-a39a4f1a84cb,2025-02-01,South,Toys,4,23.71
2397,6e18b184-229f-485b-a8d9-1a2086181db2,2025-01-13,South,Toys,1,58.08
2398,c521ff2e-f9cc-43ed-a8b4-5c6afee543b3,2025-01-31,East,Home,1,73.7
2399,9099a283-eedb-4ce5-a7fe-cdcd2528b516,2025-03-19,North,Home,3,68.88
2400,115c42cd-5147-4e86-a875-d40aeac7dc2e,2025-01-20,West,Electronics,3,144.27
2401,b82d40de-f2d7-4d53-8870-2ae78eadda9a,2025-01-18,North,Clothing,1,72.22
2402,d6eaf269-514e-4353-af23-7c4d1e4ea133,2025-03-01,West,Sports,2,64.43
2403,078c3875-ba21-4269-a540-fbfee12ff6cd,2025-03-04,North,Electronics,1,126.41
2404,f90fb6e4-e150-42f3-9195-8000c3f38c8c,2025-01-06,East,Electronics,7,116.46
2405,4da838b7-6947-4bac-b610-f40d69fe890f,2025-02-01,North,Sports,3,59.61
2406,d25ad576-ef0b-443e-bee0-47627168bdec,2025-02-12,North,Clothing,6,67.12
2407,bd03d33b-eee9-495e-a308-6e48e4e5b5b0,2025-01-02,West,Electronics,5,115.14
2408,301c6abf-c773-4d46-a6e6-a84a46178161,2025-03-01,West,Clothing,2,61.13
2409,06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,2025-01-23,South,Home,5,95.32
2410,9df034d3-9caa-437c-bc67-95e2c32fc21b,2025-03-24,East,Home,5,93.67
2411,9cc3c1f5-9129-4c75-9b08-e5a844511ba0,2025-01-31,East,Sports,3,61.75
2412,3b1d12cf-3b70-4092-98ab-182c3b1d0181,2025-01-05,West,Sports,2,77.29
2413,14588063-5bf8-4d1d-86ad-7920aff7ff5d,2025-03-24,South,Home,3,63.08
2414,22538040-7a02-4a6d-87a2-b171b02a06ee,2025-02-03,South,Toys,3,46.76
2415,7800e27a-9ace-43cc-989c-83f68098580d,2025-01-10,South,Home,3,82.23
2416,2f191516-5fbb-4da5-a64a-1fe8b646e2b1,2025-03-30,South,Sports,5,75.68
2417,794e0838-7dcf-40fd-a330-98edda252795,2025-01-02,West,Home,1,75.54
2418,39ed0800-3179-49f9-a9ed-e760233408ba,2025-01-11,North,Toys,2,71.26
2419,f80443ee-c3b8-4179-a899-4c8408403234,2025-02-19,North,Toys,2,26.48
2420,f3402dd3-4515-45b9-ace9-504b03d7f962,2025-01-31,East,Electronics,3,134.57
2421,abdce0da-be0b-4ddd-b8f9-500169bd40d8,2025-02-25,East,Toys,4,24.52
2422,345e2eaf-c1fd-4581-b3ec-e6b1fcfd8547,2025-03-20,North,Sports,1,77.57
2423,f4672866-ed56-42a0-ad54-ff2b10ee4f77,2025-03-14,South,Sports,2,78.64
2424,9df79a27-ddfc-4a92-b074-feb3fc5217cc,2025-03-28,West,Electronics,2,120.82
2425,dde4f5c1-532c-4c01-b017-c5337d6ce5c3,2025-03-24,North,Sports,1,62.57
2426,6d744a0b-3f2d-49c8-a338-e5797521aa18,2025-01-09,East,Toys,2,42.12
2427,9ba14c35-0ab5-407f-86b6-020a67a55936,2025-01-21,East,Home,3,84.01
2428,b85f164b-6160-4399-9307-3198bc3eb402,2025-03-14,South,Toys,2,66.85
2429,f06b6c12-9c8b-4550-a4e7-0f9a501a0ccf,2025-01-28,West,Electronics,3,106.91
2430,8941bdd3-9803-482e-926a-4bd0be125f8f,2025-03-03,East,Electronics,4,111.66
2431,b440b852-e033-400e-a432-62b38675820e,2025-01-07,South,Clothing,4,64.27
2432,1bfc270c-8549-4255-89db-ebb5c9739495,2025-03-21,East,Clothing,3,56.16
2433,e0b55615-d3b6-4f1b-b4f7-6d09739cafa5,2025-01-16,East,Clothing,3,58.5
2434,3ee79d31-feef-41f8-a0b6-2f900adbc4ff,2025-01-04,East,Electronics,1,136.06
2435,fbdc532e-6546-466d-89b1-cad184c9b276,2025-01-04,West,Toys,2,10.0
2436,632c817e-8ec5-4d47-8a0c-64e5bc341b4f,2025-02-09,South,Electronics,2,111.03
2437,f66c7331-a172-4ee3-83e1-847c8420e0d8,2025-01-17,South,Electronics,3,93.86
2438,70869a45-4a8a-4b17-b09a-083a0c9ea060,2025-02-21,North,Electronics,7,102.06
2439,c60fb252-4df7-42ae-a267-e12b65e5f13f,2025-02-21,North,Clothing,2,96.07
2440,2a9edda7-761a-4914-8931-b2d4d3def87c,2025-02-05,North,Toys,2,48.97
2441,eb45bc38-9cf6-4e33-8b5f-174b6c267b56,2025-02-07,West,Clothing,4,74.27
2442,e7574997-8458-4f73-b0a0-c1cd0df6c527,2025-02-19,East,Sports,5,68.79
2443,a566e884-d473-4687-b6ad-1c332469d0c2,2025-03-04,East,Electronics,2,131.38
2444,802b1bf4-b8ff-415c-9727-20fa73a27c7b,2025-03-04,East,Clothing,3,33.5
2445,95dfe6cb-c75a-4c94-ae05-7f791cf8d03f,2025-03-03,West,Home,3,95.57
2446,8be15610-b234-4948-a4f2-ae4cf016716b,2025-01-07,South,Home,2,67.7
2447,52ce55e3-69df-45c7-a4a0-053f22a37556,2025-01-27,West,Electronics,2,112.03
2448,74246baa-2dca-4c82-8660-a3e9736d417c,2025-03-27,South,Clothing,1,67.58
2449,e552d0a8-b66f-4507-a588-b999971eea39,2025-01-14,West,Clothing,2,64.75
2450,171603b1-7466-4e6f-a1ee-b1f133b1d0dc,2025-03-12,East,Sports,3,71.27
2451,a6091ad0-b114-44aa-92f6-9081400564b8,2025-03-27,South,Home,4,59.55
2452,29fb832c-cbe6-4571-b622-e18ee83bcc84,2025-01-05,East,Electronics,3,121.5
2453,17584f23-1fa0-4802-bbb7-1494b7e767d4,2025-02-24,South,Clothing,6,74.41
2454,a25291f3-730b-4657-b4cb-46131d39e9c2,2025-01-02,North,Electronics,2,112.01
2455,b5103e9c-8618-440d-95d6-a6585ce9dbbc,2025-03-03,East,Toys,2,59.72
2456,f9a62522-ca83-4709-ba14-675762538cdf,2025-01-21,South,Clothing,2,46.91
2457,28ef2f46-f323-423e-9cb0-c90c82fc9294,2025-03-20,North,Electronics,4,120.1
2458,0b3d6dc9-616f-460a-8ce3-77d760f11528,2025-01-21,West,Toys,3,63.03
2459,55cf37ba-e989-45f2-abbf-1e35c4acb57d,2025-01-10,East,Clothing,1,49.78
2460,dcd81a8b-a8d6-4af6-9f0d-def190c40e45,2025-03-28,West,Electronics,3,135.81
2461,2504fd28-de6a-4459-a980-f6ff266c47fb,2025-02-27,East,Clothing,3,89.62
2462,0d22af35-b648-4e8a-84e7-75b92dca365a,2025-02-08,South,Home,2,82.57
2463,baebe15d-4f3c-4771-8edd-2a2a6b69b4ae,2025-01-05,South,Sports,1,62.09
2464,49ed856e-723d-4acd-b601-e005c4c4f69f,2025-03-06,East,Sports,2,58.41
2465,e606d7c2-1e18-446d-ae42-1840a05f36c8,2025-01-13,West,Toys,4,59.57
2466,00e78824-33ee-46e7-b5de-feba21aea39b,2025-03-26,South,Clothing,2,79.15
2467,03200c4e-40cb-4188-83f0-fac39f601d17,2025-03-31,West,Home,6,101.74
2468,7fa70485-dafc-4805-bf64-85de75699aef,2025-03-26,West,Sports,3,69.51
2469,9ba4d5a6-0178-4e26-8eb5-57ac8b22e445,2025-02-22,East,Electronics,4,135.57
2470,37850b5c-3ce5-488c-be53-d702e1f8d192,2025-03-23,West,Clothing,3,59.27
2471,74283491-79c8-42cb-a8d3-110e96bfae6e,2025-02-14,South,Clothing,1,46.75
2472,99e95433-1453-417e-b11e-be6f68ffae17,2025-02-01,West,Electronics,2,136.86
2473,e1d5c0dc-3ea5-45a9-81ae-c50599a04abb,2025-02-05,East,Home,2,104.51
2474,a0ee404f-9ea8-4cb1-8732-68c98c1e9464,2025-03-22,North,Toys,4,24.69
2475,3527bcee-d343-4f88-91f3-79b18ebb8208,2025-03-01,West,Toys,5,24.41
2476,0e18ab96-25f4-4dd6-af51-ac6e0c85f154,2025-01-11,South,Electronics,3,120.6
2477,253741e4-0966-4d08-9959-5d27a73d2746,2025-03-04,South,Electronics,4,134.34
2478,93fde248-aac0-4912-884d-7822da948e70,2025-01-21,East,Home,1,62.99
2479,54c3b22e-4c66-4a4d-9a70-ea8ad6881d3e,2025-02-21,North,Toys,1,43.41
2480,1be00f8e-0c8d-41d2-9673-aefbeb9e54e0,2025-02-24,South,Electronics,2,111.14
2481,294d43ed-2da1-4fda-be65-6dcc6abdb05a,2025-01-26,West,Sports,3,80.51
2482,a9325ae1-9c70-40da-88cd-29c5ac0e1f71,2025-03-09,North,Electronics,3,108.03
2483,92811c92-984f-4323-b329-2925b107094e,2025-02-03,South,Clothing,3,71.58
2484,f75efed8-2d6b-4953-8fea-d84ec98cfd48,2025-02-21,North,Home,3,77.63
2485,5c3552b3-9437-4280-bfd4-67e77491050c,2025-03-23,South,Sports,1,55.94
2486,c4bd338e-17d7-4fc0-892c-d030ee757637,2025-02-21,East,Electronics,3,120.96
2487,e5c482ff-5e5a-40c1-92a4-73f94c9e903a,2025-01-29,East,Clothing,2,30.93
2488,c2294116-1152-4a73-91fc-dedd61022b56,2025-02-07,West,Electronics,1,111.61
2489,109efb40-8ceb-4c57-97e3-23cf6d651847,2025-02-11,East,Sports,2,75.06
2490,1f3cea1d-2271-47ca-b887-73ed4af715b7,2025-01-21,South,Toys,2,13.42
2491,54470290-4640-4b2a-9c02-28afb1d29457,2025-02-11,West,Electronics,1,81.43
2492,35b86d0a-864f-46dd-a9ec-09d586eced99,2025-01-13,East,Toys,3,10.0
2493,0ee52f63-9caf-4df1-b584-5d71b221e1c5,2025-03-05,East,Clothing,3,79.91
2494,fab6ad91-bacf-4cfc-9245-1cc41bfb3b3d,2025-01-17,East,Electronics,3,118.85
2495,16718639-fcb8-4f9e-8769-0baaa104bdce,2025-01-09,West,Home,3,72.01
2496,9ad2bb72-b04b-4584-b95c-ec2d7bd15655,2025-02-10,East,Electronics,1,134.18
2497,b4f136fc-fc7c-4e71-89c6-7b51ef13864b,2025-01-01,South,Sports,4,63.93
2498,d90949aa-9bdd-4d7a-ad53-628b49851b79,2025-01-02,East,Sports,1,74.03
2499,933c8d00-8680-4a0b-8279-1490510564f9,2025-03-01,North,Electronics,3,120.39
2500,ed56c714-5a96-41f5-9f8c-eda5feb9ea24,2025-02-17,South,Clothing,1,52.94
2501,7f13de67-9008-4dc9-9d42-1bae2134e15b,2025-01-29,South,Sports,5,74.41
2502,7f6bf62c-a1c1-4b96-baab-d9f2850b7073,2025-01-10,North,Toys,1,51.6
2503,e237c877-2e0e-4673-8ed7-cd177e14c595,2025-02-27,North,Clothing,6,57.23
2504,4a5d6cea-b565-464e-bb93-a53f9c02040d,2025-03-01,North,Toys,5,33.09
2505,1e42d2b8-0067-4b62-b18c-d979fab0a15d,2025-01-21,East,Clothing,1,54.86
2506,cbf6aa23-a01e-41f5-b702-beba0623ffbf,2025-01-28,West,Home,1,45.53
2507,3513a238-d91b-4a04-bcca-ba381e30614f,2025-03-16,West,Sports,3,74.25
2508,6a25542e-ffbd-4cdd-9d84-d303ccb03fc5,2025-02-03,South,Home,4,61.86
2509,5982aa44-5573-48cf-8ba5-605069fe99a9,2025-01-08,East,Home,2,89.45
2510,365bc763-a333-4ea8-8e58-de208f7763e0,2025-02-28,West,Home,2,78.64
2511,b0a4f557-3381-401f-a3ff-8fd202e460aa,2025-03-27,North,Sports,3,71.58
2512,115db44f-ca4a-40bc-8121-81a34818b004,2025-03-13,East,Sports,5,80.5
2513,8ccc617e-81b6-4951-8cdf-697f4eca2e96,2025-02-18,East,Home,2,66.1
2514,1d2467e2-0191-419d-845c-3fbb52ecac27,2025-03-20,North,Home,2,85.54
2515,65637d1f-5763-4902-9552-0712af92ef22,2025-01-17,West,Home,1,84.01
2516,f5c9f459-9db1-4d5e-91a4-d796b9720eec,2025-03-01,West,Clothing,2,57.23
2517,31ab0158-2cf6-473b-9500-c14707743c94,2025-03-28,North,Electronics,1,106.08
2518,ec1a86d3-5683-4783-9575-9337549c9eb9,2025-03-29,North,Sports,2,78.93
2519,7978dc84-ea89-4979-baa6-d6eaac273009,2025-02-14,North,Home,3,90.55
2520,22c0c475-a549-46d0-891a-5875cc18dd0e,2025-03-24,South,Home,4,81.7
2521,75eb0e8f-a090-460d-a7c7-655a7b434a72,2025-03-10,South,Electronics,2,103.95
2522,e55b93ad-8976-4471-9d7f-57d1e45def26,2025-02-01,South,Electronics,5,112.09
2523,d06d3943-c8b3-415e-b664-704355c9bf0f,2025-02-13,South,Toys,4,39.1
2524,0e5779ec-be1a-470f-ad83-a4c869f8d3e4,2025-03-06,West,Home,3,90.33
2525,90a014ab-4ca1-4abd-8565-0e0bd5c97d5d,2025-03-28,South,Electronics,2,96.25
2526,8e2017e1-50c4-4b4b-ad9e-5c1eb9974024,2025-01-08,North,Home,4,71.54
2527,93d054e4-3550-407e-84ca-bb38892fca69,2025-03-18,South,Home,4,73.96
2528,ea8b31f5-ccae-48fe-94eb-8e20af7c7d2b,2025-03-13,South,Electronics,3,118.75
2529,10f35676-5a85-4cd8-8bb8-6be0e355e636,2025-03-28,South,Home,2,60.48
2530,d73aae7b-47cc-4a66-a638-d8bef83893a2,2025-02-12,South,Clothing,3,56.74
2531,600fc79c-fbce-4087-96d2-b14d07faf6f7,2025-01-01,North,Clothing,3,55.34
2532,2a7cf9e9-d7a7-47b1-88c6-2063a06303ca,2025-02-20,West,Home,5,64.44
2533,2ff8107a-63ba-4d86-9b0e-70ad922bda48,2025-01-24,West,Home,2,78.23
2534,c847b130-dd56-430e-9de9-87a2985e7e89,2025-01-24,South,Toys,1,31.88
2535,db9a0eb7-b48c-431b-8eeb-87ffc064f074,2025-01-17,South,Home,8,87.43
2536,4580dac2-0818-4965-b5b8-135150830841,2025-01-05,East,Home,2,66.72
2537,e0864418-7f3e-459b-9638-613769f35b2d,2025-01-20,East,Electronics,3,121.35
2538,d4575305-73b0-420d-9f20-19ea3cd61f5e,2025-01-21,South,Home,2,67.87
2539,866cfb2b-3754-416f-8d79-132cf362d408,2025-02-27,West,Sports,8,61.0
2540,5fcc997d-1cbb-404b-accd-a2af4d64bb63,2025-01-31,East,Electronics,2,124.46
2541,33bcb8a9-c71d-4564-8992-b886c8f216c1,2025-01-11,South,Sports,5,73.52
2542,8188de48-719b-4dd6-97b4-e75be9d18ec2,2025-02-21,East,Electronics,1,113.74
2543,e7ab2ef7-7b8f-409a-8c8c-eba90662200c,2025-01-15,West,Home,2,75.96
2544,5711d5fd-30b1-467b-a771-a42280038f26,2025-03-24,East,Sports,4,48.2
2545,dfb68a5f-bb81-41f0-bbc4-d138ec737598,2025-01-07,North,Home,6,101.04
2546,53cc6b95-c689-4836-8f73-ab1c860c7b68,2025-01-28,South,Clothing,4,70.31
2547,192703a7-df2e-47e7-84fc-bb8424aefbea,2025-02-20,South,Electronics,2,129.77
2548,84222f58-f022-44af-bb76-4637d277ab64,2025-02-27,South,Sports,2,46.07
2549,3487246c-21f9-4072-be22-eba1ad3d581e,2025-01-05,East,Electronics,4,111.07
2550,6338fb29-7599-4b0a-895b-81d6b97d7617,2025-01-05,West,Toys,2,34.98
2551,1da76d69-85b8-44d4-9d64-3387b6b38fbc,2025-01-08,East,Electronics,4,91.03
2552,0b458c23-eead-490c-8f9c-78bf010d583f,2025-03-05,West,Toys,3,53.35
2553,df3334c6-9823-4b06-991e-a7e6afe2a940,2025-01-10,South,Home,1,101.81
2554,e3a1af97-7785-4ddb-9552-7a3c164a9b18,2025-02-07,West,Sports,1,100.93
2555,c4246277-8544-44ab-9a64-f27d0bcfd0fc,2025-03-22,East,Home,3,64.31
2556,05c14422-4ffe-4dfd-bedc-acb7a8b331a0,2025-01-08,South,Toys,4,41.76
2557,a38bbaa4-4fe8-48d8-822c-a6a893daf60d,2025-01-25,East,Electronics,2,139.84
2558,33579b27-5225-474a-b5b8-726ce462ff64,2025-03-14,North,Electronics,3,116.2
2559,88433a38-46d2-4109-895c-7ac8314aabdd,2025-03-07,East,Home,2,71.5
2560,abcec90f-70ec-441b-85d5-601651b3ccf5,2025-03-20,South,Electronics,2,92.01
2561,2851a8be-2639-4214-85cc-aa931e1e5d91,2025-02-19,South,Electronics,2,136.99
2562,f5530567-03e7-4d21-9d4d-46d6460d113d,2025-03-08,East,Toys,4,39.71
2563,1a354475-8399-4ac5-8f43-a2509f795228,2025-02-18,East,Toys,2,29.06
2564,8ca33a54-59ae-4302-8ae3-297e34e24142,2025-02-05,North,Home,5,84.26
2565,f17aa7a9-243d-416d-8563-abbe51883a26,2025-03-09,North,Toys,4,42.3
2566,92f71993-4884-4b5b-8dd3-214cb4508610,2025-03-19,South,Clothing,5,62.52
2567,4fb67094-123c-4911-abd8-ad4d3eacdb28,2025-02-10,East,Home,3,76.74
2568,8a6342ca-56b7-479e-a46a-0b429cfecbd8,2025-03-30,West,Sports,2,94.34
2569,076c108d-214c-47b1-8cfc-64207192e443,2025-03-03,West,Clothing,2,58.0
2570,0ceaaf73-aced-4d55-a73e-2bc578822064,2025-01-10,South,Toys,3,64.29
2571,160beed4-0dc5-442e-a233-960a1b1e06c3,2025-01-21,East,Home,3,88.46
2572,b465c027-2dd1-445b-a454-a82a6d2cdbf9,2025-02-05,South,Clothing,3,65.27
2573,a124fdb2-97be-4f31-a42a-a836989b68c0,2025-01-12,East,Electronics,5,118.3
2574,7222534d-b309-4e0d-b0ac-0677d60f8680,2025-01-02,North,Electronics,2,134.61
2575,5513b74f-4ffc-4c54-9b0a-31ea9dc6d783,2025-01-13,South,Electronics,3,121.69
2576,c226ab53-b680-473b-b2b9-c542d143e0a2,2025-02-22,East,Toys,2,26.02
2577,141b9098-8892-47fe-8f2e-45efabbe274a,2025-02-01,North,Sports,2,55.52
2578,c3b1927b-c178-4e77-ac3b-9258f943375e,2025-01-16,East,Sports,4,76.34
2579,17c95aaa-21bd-45eb-915a-a3c07737cfb5,2025-02-01,West,Clothing,2,46.39
2580,b2d7692a-eb70-4da9-8d66-d79dd0170108,2025-02-01,South,Home,5,79.07
2581,4f75d45a-74a1-4a0d-98e6-3a5577e0ee02,2025-01-11,South,Electronics,3,135.86
2582,c438eae0-b5d0-4595-a4f8-9e23af39f2ce,2025-01-10,West,Home,1,84.56
2583,f28bf846-3b50-4fda-b875-b1c777243aa3,2025-01-15,East,Home,6,69.17
2584,e54ca6ca-dc70-4e22-a4ca-f1b8394a97fd,2025-01-17,South,Sports,4,91.15
2585,5d0b042d-e9b1-4c76-820f-beef9defeab9,2025-02-09,South,Clothing,3,68.22
2586,ead1d758-b319-418d-aef0-3a1b645f273c,2025-01-18,East,Electronics,1,135.27
2587,dc5cd673-c9ed-46a6-9490-5f79aa4946f4,2025-02-24,East,Electronics,1,85.99
2588,7ccd3dc0-740a-4bed-9323-8affe1e538a1,2025-03-14,North,Electronics,5,124.96
2589,1ce62a9f-79af-4348-90bb-c60d07bf63ee,2025-01-25,South,Home,2,92.63
2590,d8842354-7613-4f44-ba88-f16259f8068e,2025-02-28,West,Toys,2,65.5
2591,593edc83-c497-40a8-8842-04d52bb9a661,2025-03-19,East,Clothing,2,38.04
2592,8208fd42-209c-44a5-931e-1d4d9abc9859,2025-03-30,West,Sports,5,88.09
2593,b6da99cd-d14b-456c-a7db-09431a59c3eb,2025-01-22,East,Home,2,104.67
2594,8e5fd65f-536c-42d0-9b63-205fcbf85149,2025-01-30,West,Home,7,49.74
2595,4d579d00-cadc-410f-9228-130ba64272a2,2025-03-25,North,Electronics,4,127.18
2596,972d5d57-669b-4896-b602-72ba8862036f,2025-03-26,East,Toys,1,49.26
2597,3e628981-9ef1-474f-bd13-452669d75427,2025-02-13,North,Sports,2,65.09
2598,7b7ce7cc-f950-47fa-a8b5-8db58c466308,2025-02-01,East,Electronics,4,112.65
2599,354f184e-5739-4b03-90e9-4dce6241cba3,2025-02-20,South,Clothing,3,70.02
2600,6e5fbf71-9749-42b0-b1ad-e82ad05cc78d,2025-02-15,South,Home,3,70.78
2601,9134c0b7-6f73-473b-baee-bacdc8c8ccf9,2025-01-21,West,Clothing,3,56.74
2602,b1b2b5f8-8b66-4d1f-979a-7954c98e3f5b,2025-02-01,West,Toys,2,52.19
2603,ab6b3f08-a9a0-44ef-ac4f-54163c749c16,2025-02-08,North,Clothing,2,86.31
2604,b63fa809-ee4d-4dec-bd47-288513f0e33f,2025-01-12,East,Clothing,3,68.07
2605,1d444351-7c93-4dc3-9635-212d92fe00e8,2025-02-16,South,Electronics,2,122.0
2606,534bfa86-7681-4ad7-9898-6758979800c3,2025-01-18,South,Electronics,3,112.25
2607,71f9b0e2-d270-4a52-98ff-d8ad8e1a3a51,2025-01-21,West,Electronics,3,104.84
2608,67e2189b-f4b4-4704-8edb-6dc82d19bd52,2025-01-13,South,Electronics,3,136.64
2609,af7d7f21-1bd6-403d-9927-839b11d1ce50,2025-01-21,West,Sports,3,67.7
2610,d1e2b878-c576-426d-98ae-0666d066ad21,2025-01-08,North,Sports,4,87.26
2611,a51e01ad-7e8a-4078-93d1-06cb61004ffe,2025-02-15,East,Electronics,2,115.06
2612,37b567b4-172d-4bd0-8fbd-4c81a9008ecd,2025-01-07,East,Sports,7,60.26
2613,94ad345a-e323-4264-a390-0c1dd1291d13,2025-01-23,South,Electronics,3,126.31
2614,cf51a203-a2d9-49ba-8146-ed52e73bc913,2025-03-16,South,Home,2,78.85
2615,a92f85fe-258f-4afc-81cf-d878000c14a5,2025-03-27,West,Electronics,1,101.92
2616,4a9ff50e-8800-41b6-b3f6-21a826330c43,2025-01-22,East,Home,3,107.26
2617,7279101c-93f3-403d-9d96-232d63d5e750,2025-03-30,South,Home,2,70.6
2618,e09ef2a3-ae77-4249-b4a6-3e7632173525,2025-01-22,South,Home,2,93.91
2619,cb5a4d77-91fd-427f-8cbb-7460510c8c48,2025-01-29,North,Home,2,92.63
2620,eb22ec1d-4df6-4f4f-adf7-92ffe9c7c13a,2025-01-13,North,Toys,2,21.11
2621,b7c12a4c-6f4a-454f-afca-07aef17e4a71,2025-03-23,South,Electronics,3,104.96
2622,fd8398c3-5821-49f8-aa45-2afdfb8a61eb,2025-01-02,North,Electronics,1,115.48
2623,9c8aa872-0214-4a68-952d-986c16db8a18,2025-01-29,West,Electronics,2,107.02
2624,d8feb8de-6779-4b58-82ab-23a0fc862110,2025-03-26,East,Clothing,4,85.9
2625,0ffa2366-4b4f-4faf-9a3d-c78020a77d78,2025-03-20,West,Electronics,2,117.0
2626,f7c8435f-8c83-4c68-a6ac-e59a5e85643c,2025-02-21,East,Sports,3,83.35
2627,8f5e248e-b40f-440e-8037-447f0d99c071,2025-01-27,West,Clothing,2,67.7
2628,1c153057-5bf7-44cf-ba8b-d601d21ce315,2025-02-19,East,Clothing,1,63.96
2629,07fbb920-dd9d-4e4d-883e-dd69dc7abd16,2025-03-20,East,Clothing,4,60.6
2630,9714fadc-b3c4-4030-ae84-e8323c38c3f0,2025-01-23,West,Electronics,2,138.56
2631,b636cc4c-5170-4a8a-a00e-0b6064eec4c1,2025-03-29,East,Electronics,8,107.62
2632,6f689d65-61ae-4f21-a7f1-c18b61fe800a,2025-02-13,North,Home,4,105.9
2633,2c649adf-a998-48e1-b612-41be8b8ce7be,2025-03-18,East,Clothing,1,40.69
2634,8e301bcc-302f-4247-a39a-046d79912c51,2025-01-22,West,Electronics,4,131.72
2635,5c3bd3b5-ecaa-4afb-97e4-527a6274d240,2025-02-12,East,Electronics,4,98.92
2636,49d93a08-277e-4fbc-aacf-f20fd707cb6d,2025-02-06,East,Toys,4,35.26
2637,2023fd4b-ab89-436b-9f6b-9b3fff594778,2025-03-02,East,Electronics,1,121.4
2638,a5fcd671-125d-4206-82f8-65f8226001c6,2025-02-25,West,Sports,1,62.7
2639,e288109d-b8a9-4014-a4dc-ea0704056d2b,2025-01-03,North,Sports,2,67.27
2640,f997f697-6fcd-4f50-a86d-e2517c98756f,2025-03-04,East,Home,3,59.2
2641,2320de16-15ac-40e4-a2c2-3308fd7ee75c,2025-01-19,South,Electronics,2,105.19
2642,dc32f8a0-6a75-40e2-8e52-309da46a07c2,2025-01-23,East,Electronics,8,127.47
2643,b2051cec-c9f7-469f-a4c1-d21074be4b20,2025-01-29,East,Clothing,2,60.45
2644,9f8d367d-6cfa-42dd-ae28-dccd9abbe46b,2025-01-30,North,Clothing,1,49.64
2645,6c936f69-8269-441a-b453-30442e07336d,2025-02-08,North,Sports,3,89.86
2646,627ca9f7-7336-4302-91f0-33748d532691,2025-01-25,East,Toys,4,21.7
2647,6cbdd931-2f90-4058-b9ca-28265af56a23,2025-01-08,North,Clothing,4,54.58
2648,7f8736f1-93f3-4702-81e6-ee9a9ac55023,2025-02-27,South,Electronics,3,112.42
2649,b64e26cf-3c9b-4542-bb1d-23a8d8c823b0,2025-01-16,West,Electronics,3,129.23
2650,ed3353fc-692c-4aae-84ed-98e280714c8a,2025-03-13,South,Sports,2,70.72
2651,0890f506-5df1-4f6f-938b-d3f88bd18d4b,2025-01-01,South,Electronics,2,118.38
2652,7bb775d4-9172-4023-89b1-85d6fa6d81ee,2025-01-05,West,Electronics,3,92.34
2653,948c7eb4-1cf8-470b-9e5b-2ad8b4732eb6,2025-01-03,North,Sports,2,82.98
2654,147f0413-b0c4-4ddc-b634-71f87b45bd9c,2025-03-06,South,Home,2,76.73
2655,86c2ad8f-bb36-47b0-baed-6f49245fd841,2025-01-04,East,Toys,4,41.73
